abra abrir
quer querer
colocar colocar
sua seu
frente frente
eu eu
não não
posso poder
decidir decidir
eu eu
não não
tenho ter
como como
decidir decidir
por por
você você
nem nem
deus deus
eu eu
só só
pode poder
agir agir
diante diante
da de_o
sua seu
decisão decisão
eu eu
vou ir
fazer fazer
uma um
oração oração
e e
quando quando
eu eu
terminar terminar
diga dizer
aí aí
o o
teu teu
jeito jeito
senhor senhor
assim assim
seja ser
eu eu
quero querer
isso isso
vou ir
mudar mudar
fala falar
alguma algum
coisa coisa
faz fazer
uma um
declaração declaração
e e
fecha fechar
a o
tua tua
mão mão
quando quando
disse dizer
amém amém
faça fazer
uma um
declaração declaração
senhor senhor
tem ter
tanta tanto
gente gente
me eu
acompanhando acompanhar
pelas por_o
redes rede
sociais social
e e
tem ter
uma um
multidão multidão
de de
gente gente
aqui aqui
dentro dentro
dessa de_esse
igreja igreja
do de_o
lado lado
de de
fora fora
eu eu
não não
tenho ter
poder poder
para para
convencer convencer
ninguém ninguém
eu eu
não não
mudo mudo
vida vida
de de
ninguém ninguém
ah ah
mas mas
a o
tua tua
palavra palavra
é ser
o o
teu teu
espírito espírito
santo santo
pode poder
ajudar ajudar
pessoas pessoa
aqui aqui
a a
tomar tomar
uma um
decisão decisão
que que
vão ir
tomar tomar
pressão pressão
por por
causa causa
da de_o
decisão decisão
vão ir
passar passar
vergonha vergonha
diante diante
dos de_o
outros outro
cada cada
decisão decisão
vão ir
ser ser
ridicularizados ridicularizar
por por
causa causa
da de_o
decisão decisão
mas mas
há haver
há haver
há haver
mas mas
senhor senhor
tu tu
vai ir
levar levar
pra pra
patamares patamar
tão tão
grande grande
hoje hoje
que que
vai ir
levar levar
a a
patamares patamar
nunca nunca
vistos visto
do de_o
vai ir
dar dar
revelações revelação
e e
visões visão
de de
coisas coisa
tão tão
especiais especial
e e
tão tão
gigantes gigante
espírito espírito
santo santo
a a
chuta chutar
a ela
tomarem tomar
uma um
decisão decisão
firme firme
e e
forte forte
real real
de de
mudar mudar
seu seu
comportamento comportamento
em em
relação relação
à a_o
tite tite
passará passar
a a
morar morar
mas mas
não não
é ser
porque porque
vai ir
começar começar
uma um
hora hora
por por
dia dia
mas mas
vai ir
começar começar
paulatinamente paulatinamente
a a
manter manter
uma um
comunhão comunhão
que que
nunca nunca
tiveram ter
um um
contínuo contínuo
por por
abaixo abaixo
e e
calar calar
abaixando abaixar
a a
abalar abalar
a a
ser ser
e e
calar calar
a o
banda banda
hori hori
calar calar
a a
chorar chorar
a a
rachar rachar
a o
base base
por por
absurdo absurdo
e e
calar calar
a ela
mas mas
ele ele
foi ser
falar falar
abaixo abaixo
de de
deus deus
o o
espírito espírito
santo santo
se se
maior grande
o o
que que
está estar
conosco conosco
do de_o
que que
o o
que que
está estar
no em_o
mundo mundo
porque porque
vamos ir
no em_o
show show
com com
um um
bi bi
diante diante
de de
um um
mundo mundo
perverso perverso
de de
uma um
geração geração
corrompida corromper
ajuda ajudar
nos nós
é ser
bem bem
verdade verdade
que que
erramos errar
é ser
bem bem
verdade verdade
que que
eu eu
mesmo mesmo
estou estar
pregando pregar
para para
essa esse
gente gente
aqui aqui
eu eu
mesmo mesmo
preciso preciso
corrigir corrigir
melhorar melhorar
consertar consertar
senhor senhor
tu tu
conhece conhecer
minhas meu
deficiências deficiência
e e
minhas meu
limitações limitação
mas mas
que que
nessa em_esse
noite noite
assim assim
como como
eu eu
porque porque
eu eu
não não
pego pegar
pra pra
eles eles
eu eu
pego pegar
pra pra
mim eu
eu eu
possa poder
tomar tomar
decisões decisão
radicais radical
em em
áreas área
da de_o
minha meu
vida vida
que que
deus deus
está estar
esperando esperar
isso isso
porque porque
deus deus
reagir reagir
às a_o
nossas nosso
decisões decisão
para para
nos nós
levar levar
a a
outros outro
patamares patamar
' '
ora ora
kalama kalama
choro chorar
em em
borá borá
ras ras
andar andar
a o
barra barra
mas mas
o o
espírito espírito
santo santo
ajuda ajudar
nos nós
a a
vencer vencer
nossas nosso
deficiências deficiência
nossas nosso
carnalidade carnalidade
ajuda ajudar
-nos nós
para para
que que
possamos possar
ter ter
fome fome
de de
deus deus
fome fome
de de
deus deus
o o
nome nome
da de_o
tua tua
presença presença
como como
chave chave
branca branco
pelas por_o
correntes corrente
das de_o
águas água
a a
minha meu
alma alma
suspira suspirar
por por
ti tu
ó ó
deus deus
e e
conta contar
-lhe ele
meses mês
eu eu
me eu
vejo ver
longe longe
disso de_isso
quantas quanta
vezes vez
eu eu
me eu
vejo ver
longe longe
de de
ti tu
a o
mãe mãe
primeiro primeiro
lugar lugar
quantas quantar
vezes vez
eu eu
me eu
vejo ver
longe longe
de de
ter ter
fome fome
de de
deus deus
quantas quanta
vezes vez
eu eu
me eu
vejo ver
perto perto
de de
ativismo ativismo
religioso religioso
quantas quantar
vezes vez
eu eu
tô tô
fazendo fazer
alguma algum
coisa coisa
mas mas
não não
é ser
pra para_o
tua tua
glória glória
para para
mostrar mostrar
que que
eu eu
sei saber
fazer fazer
o o
deus deus
ajuda ajudar
nos nós
o o
espírito espírito
santo santo
o o
espírito espírito
santo santo
espírito espírito
santo santo
muda mudar
vidas vida
desperta despertar
que que
aqui aqui
nesta em_este
noite noite
tem ter
um um
com com
certos certos
que que
esta este
noite noite
gente gente
decida decidir
voltar voltar
pra pra
ti tu
que que
essa esse
noite noite
gente gente
decida decidir
abandonar abandonar
relacionamentos relacionamento
pecaminosos pecaminoso
manias mania
pecaminosas pecaminoso
o o
senhor senhor
que que
vem vir
um um
novo novo
tempo tempo
venha vir
um um
novo novo
tempo tempo
novo novo
tempo tempo
os o
vossos vosso
jovens jovem
terão ter
uns um
visões visão
vossos vosso
jovens jovem
profetizaram profetizar
jovens jovem
vocês você
são ser
fortes forte
porque porque
a o
palavra palavra
de de
deus deus
habita habitar
em em
vocês você
e e
por por
causa causa
disso de_isso
vocês você
têm ter
poder poder
para para
vencer vencer
o o
diabo diabo
eu eu
declaro declarar
novo novo
tempo tempo
pra para_o
tua tua
vida vida
eu eu
declaro declarar
uma um
nova novo
unção unção
pra pra
você você
eu eu
declaro declarar
é ser
o o
de de
claro claro
uma um
presença presença
uma um
presença presença
uma um
presença presença
de de
deus deus
sobre sobre
você você
que que
você você
nunca nunca
teve ter
que que
você você
nunca nunca
sentiu sentir
uma um
presença presença
o o
rat rat
qatar qatar
abaixa abaixar
andará andar
bakala bakala
base base
o o
espírito espírito
santo santo
derrama derramar
sobre sobre
essa esse
essa esse
moçada moçar
essas esse
pessoas pessoa
derrama derramar
um um
som som
fresca fresco
um um
governo governo
eu eu
não não
tenho ter
a a
ver ver
nada nada
comigo com_eu
tem ter
a a
ver ver
com com
o o
teu teu
reino reino
e e
com com
o o
teu teu
povo povo
é ser
a o
tua tua
igreja igreja
e e
que que
eu eu
também também
tô tô
dentro dentro
disso de_isso
porque porque
tu tu
sabe saber
das de_o
minhas meu
necessidades necessidade
e e
limitações limitação
e e
falhas falha
ajuda ajudar
nos nós
perdoa perdoar
as o
nossas nosso
transgressões transgressão
ter ter
dois dois
nossos nosso
pecados pecado
perdoai perdoar
as o
nossas nosso
falhas falha
perdoe perdoar
a o
nossa nosso
falta falta
de de
compaixão compaixão
com com
o o
pecador pecador
perdoe perdoar
o o
nosso nosso
egoísmo egoísmo
pessoas pessoa
cruzam cruzar
com com
a o
gente gente
e e
não não
somos ser
capazes capaz
de de
dar dar
uma um
palavra palavra
de de
amor amor
à a_o
palavra palavra
de de
ânimo ânimo
com com
a o
palavra palavra
de de
jesus jesus
parece parecer
que que
somos ser
seres seres
humanos humanos
no em_o
planeta planeta
e e
que que
não não
se se
importa importar
com com
quem quem
está estar
em em
volta volta
deus deus
que que
haja haver
compaixão compaixão
que que
haja haver
um um
verdadeiro verdadeiro
avivamento avivamento
nessa em_esse
igreja igreja
que que
comece começar
por por
mim eu
não não
é ser
por por
eles eles
que que
talvez talvez
não não
mas mas
com com
certeza certeza
eu eu
preciso precisar
mais mais
do de_o
que que
qualquer qualquer
um um
deles de_eles
aqui aqui
que que
haja haver
um um
grande grande
mover mover
do de_o
teu teu
espírito espírito
começa começar
na em_o
minha meu
vida vida
e e
passe passar
para para
a o
vida vida
de de
cada cada
um um
pra pra
gente gente
impactar impactar
a o
cidade cidade
o o
bairro bairro
e e
esse esse
país país
porque porque
a o
nossa nosso
esperança esperança
não não
é ser
governo governo
a a
nossa nosso
esperança esperança
vem vir
do de_o
senhor senhor
a a
resposta resposta
que que
precisamos precisar
20 20
deus deus
senhor senhor
de de
visões visão
a a
esse esse
povo povo
em em
nome nome
de de
jesus jesus
em em
nome nome
de de
jesus jesus
a a
man man
ea ea
nem nem
